search_id,playlist_number,playlist_id,playlist_name,track_id,track_name,song_count
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,3qiX7QXv6w6y4wsr5KP6U1,Sea Sick,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,0YMe6PHRbeDcN7KJdCG0bW,The Dress,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,5D7AFGloFpXtdT2PiKTEC3,Alien Love Call,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,6nXiaXqSZAJuOG6q66mZV1,Lil Baby Crush,3.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,7to68V64Cu6zk0UDo5tyw3,Confidence,3.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,6RZmhpvukfyeSURhf4kZ0d,Is It True,4.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,7sz6nHtAKOOt5cpOniz0sW,Hit Me Up,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,21LkHnuxPxVrOZ5gCaG7aM,Birds Dont Sing,3.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,1F35Dmog9pekyCVnH1eQpl,Photo ID (with Dominic Fike),3.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,1U2hgbpQ92mK7gCWL0lcWY,Glass House,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,4AZk9awBXJRVaLS7gOsaMO,Talk Down,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,5SG2BVsZr0W7cFAkjh60TT,THE BOTTOM,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,3sN85u5M7FoMmHa8E2aViO,Heybb!,3.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,1mFrjW8e8fuAOowlU3Q3Dr,Dedicated To The One I Love,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,2ZAWWM8qV1VsJr1xFY6UMB,Sweet Baby,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,54IbnYEdA3ymfxv07WgN3b,Your Teeth In My Neck,3.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,0WpWZWn4JFZheoSsIt5ppw,IDKWTB,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,2K7zaTAcTUXJseGQiIje6S,Out of Bounds,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,7sJ5JL0c0cba0tJBmy3tw7,Right Down the Line,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,4vHNeBWDQpVCmGbaccrRzi,Goodie Bag,4.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,6mLNU3uGKZ1fLcJv9J1u7G,Summer Love,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,5QvditjxADt1HMKPgaMjJm,Seven,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,69j9dsNUQQPBab9vCBu99r,Let's Go to Trader Joe's,2.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,3.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,4riDfclV7kPDT9D58FpmHd,Some,3.0
groovy,1,37i9dQZF1EIhMHNZW8S7ky,Groovy Mix,4IV0ScNQfaakKan0sHvefn,Gabo's Last Resort,2.0
groovy,2,37i9dQZF1EIhziFVPT9IfX,70s Groovy Mix,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,3.0
groovy,2,37i9dQZF1EIhziFVPT9IfX,70s Groovy Mix,70Znjq5VPKFrwlB7O26SWT,Zanzibar,2.0
groovy,2,37i9dQZF1EIhziFVPT9IfX,70s Groovy Mix,5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,28kOGtTZzbfQ8fMmTwjRFq,The Kiss Of Venus (Dominic Fike),2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,4mRX0FjuzicwZWbkRAE0Ht,Is It Magic?,2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,4ZnkygoWLzcGbQYCm3lkae,Rush,2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,1Ad2HcIX9zBqoWRvxtpYGf,Candle Flame,2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,5iUQMwxUPdJBFeGkePtM66,Dang! (feat. Anderson .Paak),2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,1xLs8Mu1QEVbGCpyHQ2r2U,Why,2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,2r0pJWxAyYVQTHTwcnbM8A,Nothing in Return,2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,08vlprFBmwh9TQnjXUtZDG,FAMJAM4000,2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,2hwOoMtWPtTSSn6WHV7Vp5,Blue World,2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,4sYbZjRCyaFqCtJ2Uvfh8B,Chicken Tenders,2.0
groovy,3,37i9dQZF1EIcNWRLP5ohHv,Happy Groovy Mix,6tqIes4TjudsjfIpK4P2Jh,Long Beach,2.0
groovy,4,4if0XWE9avZeepfpaCql1M,✨ groovy ✨,4fMIe4htuvA8RoygYDFqO5,Time (You and I),2.0
groovy,4,4if0XWE9avZeepfpaCql1M,✨ groovy ✨,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,3.0
groovy,4,4if0XWE9avZeepfpaCql1M,✨ groovy ✨,5hM5arv9KDbCHS0k9uqwjr,Borderline,3.0
groovy,4,4if0XWE9avZeepfpaCql1M,✨ groovy ✨,0wXuerDYiBnERgIpbb3JBR,Redbone,2.0
groovy,4,4if0XWE9avZeepfpaCql1M,✨ groovy ✨,3hARuUtzTdUuWH1KiLJlSf,Window,2.0
groovy,5,4S2OI796NEnw3PXzUNDaSi,Groovy songs to sing/dance to,3koCCeSaVUyrRo3N2gHrd8,Let's Groove,2.0
groovy,5,4S2OI796NEnw3PXzUNDaSi,Groovy songs to sing/dance to,2cX2coZS1PYBfPs8wgbdWE,More Than A Woman,2.0
groovy,5,4S2OI796NEnw3PXzUNDaSi,Groovy songs to sing/dance to,4Hff1IjRbLGeLgFgxvHflk,DARE,2.0
groovy,5,4S2OI796NEnw3PXzUNDaSi,Groovy songs to sing/dance to,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,2.0
groovy,8,1RDu42imiLG6xC1zC1OTDR,Groovy tunes 🍄🌊,3D7cUXDEKLAFsoD10QRoiR,Smokin' Love (with Collie Buddz),2.0
groovy,9,4uBcrsFFhbpo9xz671wxI5,Groovy ,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,2.0
groovy,9,4uBcrsFFhbpo9xz671wxI5,Groovy ,2aPTvyE09vUCRwVvj0I8WK,Sundress,2.0
groovy,12,0NFJTT8UeXa4h1Uzh9dJBj,groovy,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),2.0
morning drive,1,37i9dQZF1EfIpguAxG7DuE,Daily Drive,1sWYVBg7ix2WAq43J9nY7E,Are You Looking Up,2.0
morning drive,1,37i9dQZF1EfIpguAxG7DuE,Daily Drive,3koAwrM1RO0TGMeQJ3qt9J,$10,2.0
morning drive,1,37i9dQZF1EfIpguAxG7DuE,Daily Drive,74f0dpqHhTeTJzs4pmZ1yq,Pool House,2.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,1F35Dmog9pekyCVnH1eQpl,Photo ID (with Dominic Fike),2.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,3.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,456WNXWhDwYOSf5SpTuqxd,Dog Days Are Over,2.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,0rVJ6v23RQozOIvr1YotJP,Hell N Back,3.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,7yNf9YjeO5JXUE3JEBgnYc,Babydoll,2.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,1swz9stsbG1p34SJHJqiww,Murder on the Dance Floor - triple j Like A Version,2.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,1170VohRSx6GwE6QDCHPPH,Kilby Girl,2.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,5Eh1nj7IjV9lwpcKAkidyY,One Of Your Girls,2.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,286TLtk120rnrmVeQClDTc,Walking On A Dream,3.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,3.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,2.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,7to68V64Cu6zk0UDo5tyw3,Confidence,2.0
morning drive,2,37i9dQZF1EIddIp9fjbwgA,Feel Good Driving Mix,1K1KcmJgKaeqnsisQnhyE1,Mrs. Hollywood,2.0
morning drive,3,37i9dQZF1EIhEkYxrQH6Ae,Happy Morning Driving Mix,2z9iuAxKv4TTeCrPAxxKg9,Love Lost,2.0
morning drive,3,37i9dQZF1EIhEkYxrQH6Ae,Happy Morning Driving Mix,7JgNAnCjJvL8hBR1kmCOFF,Worth It.,2.0
morning drive,3,37i9dQZF1EIhEkYxrQH6Ae,Happy Morning Driving Mix,0NuWgxEp51CutD2pJoF4OM,blind,2.0
morning drive,3,37i9dQZF1EIhEkYxrQH6Ae,Happy Morning Driving Mix,5FQ77Cl1ndljtwwImdtjMy,Heaven,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,3YJJjQPAbDT7mGpX3WtQ9A,Good Days,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,3.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,07MDkzWARZaLEdKxo6yArG,Meet Me At Our Spot,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,2ZWlPOoWh0626oTaHrnl2a,Ivy,4.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,152lZdxL1OR0ZMW6KquMif,Location,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,0UV5zxRMz6AO4ZwUOZNIKI,Where'd All the Time Go?,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,2IOFZdYYkFxEHVz1w34PoL,Cherry,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,3pXF1nA74528Edde4of9CC,Don't,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,2N0NifjyXAdMOB4KBGvBJ6,White Iverson,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,3OHfY25tqY28d16oZczHc8,Kill Bill,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),3.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,2.0
morning drive,4,1BwOvGUG8xTHq4mChJ8Y0M,early morning drives,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,2.0
morning drive,5,37i9dQZF1EIgtlD0N3lMYT,Morning Wake Up Mix,3GQwBpyeMeukGWuzNjcQp7,Olivia,2.0
morning drive,5,37i9dQZF1EIgtlD0N3lMYT,Morning Wake Up Mix,6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,2.0
morning drive,6,094IYz0GTw4stMRZiGEjBG,Morning Drives 🚗💨🌅,1snNAXmmPXCn0dkF9DaPWw,You & Me - Flume Remix,2.0
morning drive,6,094IYz0GTw4stMRZiGEjBG,Morning Drives 🚗💨🌅,4gT3mNJA8lnlkYFqGZ8IA2,Small Worlds,2.0
morning drive,6,094IYz0GTw4stMRZiGEjBG,Morning Drives 🚗💨🌅,7FEwp8BavoEVE3AnxJDchc,No Guidance (feat. Drake),2.0
morning drive,7,1VqGEaCgYQn5YPIZqlgkbH,morning drive to school,4OmfWzukSVD140NiAIEjem,Static,2.0
morning drive,7,1VqGEaCgYQn5YPIZqlgkbH,morning drive to school,5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,2.0
morning drive,7,1VqGEaCgYQn5YPIZqlgkbH,morning drive to school,57V4uc2b2diZ4RPHXWecb9,Like Real People Do,2.0
morning drive,7,1VqGEaCgYQn5YPIZqlgkbH,morning drive to school,3hUxzQpSfdDqwM3ZTFQY0K,august,2.0
morning drive,7,1VqGEaCgYQn5YPIZqlgkbH,morning drive to school,4sNG6zQBmtq7M8aeeKJRMQ,Brazil,3.0
morning drive,7,1VqGEaCgYQn5YPIZqlgkbH,morning drive to school,5ihS6UUlyQAfmp48eSkxuQ,Landslide,2.0
morning drive,7,1VqGEaCgYQn5YPIZqlgkbH,morning drive to school,2L9N0zZnd37dwF0clgxMGI,ceilings,2.0
morning drive,8,3WrfA0LwCqJBUemBRnDXr5,🦋Morning Drives🦋,58FUwmyGUqkt53YPUcm7cJ,Knock You Down,2.0
morning drive,8,3WrfA0LwCqJBUemBRnDXr5,🦋Morning Drives🦋,748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),2.0
morning drive,8,3WrfA0LwCqJBUemBRnDXr5,🦋Morning Drives🦋,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,2.0
morning drive,9,4yYrTtgpsQVZ2nHx4vyP1z,Morning drive 🌥️😇,7ByxizhA4GgEf7Sxomxhze,All My Love,2.0
morning drive,9,4yYrTtgpsQVZ2nHx4vyP1z,Morning drive 🌥️😇,4O2rRsoSPb5aN7N3tG6Y3v,Northern Attitude,2.0
morning drive,9,4yYrTtgpsQVZ2nHx4vyP1z,Morning drive 🌥️😇,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,2.0
morning drive,9,4yYrTtgpsQVZ2nHx4vyP1z,Morning drive 🌥️😇,0NlGoUyOJSuSHmngoibVAs,All I Want,2.0
morning drive,9,4yYrTtgpsQVZ2nHx4vyP1z,Morning drive 🌥️😇,5w40ZYhbBMAlHYNDaVJIUu,Chemical,2.0
morning drive,10,07yiTVsGqdBPX6yWrqPS3A,morning drive to work 🌞,7MAibcTli4IisCtbHKrGMh,Leave The Door Open,2.0
morning drive,14,2KGAhjnk3HSBNRMAJQVrC1,Morning Drive ,1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,2.0
morning drive,14,2KGAhjnk3HSBNRMAJQVrC1,Morning Drive ,727Z2S2mtNH46CbP9EWPwY,If You Love Her,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,754kgU5rWscRTfvlsuEwFp,Kiss Me,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,3.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,5EQzuYfTZt7B2LqlvTF49l,It's All Coming Back to Me Now,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,4XHQyvbrBsQaaBUW1VvmsL,My Band,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,27L8sESb3KR79asDUBu8nW,Stacy's Mom,3.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,6ihL9TjfRjadfEePzXXyVF,Gives You Hell,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,3.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,3.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,3avYqdwHKEq8beXbeWCKqJ,Last Friday Night (T.G.I.F.),2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,3.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,4.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,3.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,3.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,005lwxGU1tms6HGELIcUv9,I Kissed A Girl,4.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,6tASfEUyB7lE2r6DLzURji,Club Tropicana,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,6I9VzXrHxO9rA9A5euc8Ak,Toxic,4.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,3DamFFqW32WihKkTVlwTYQ,Fireflies,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,3.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,7yXibbAYi4to5oQTeO738f,Pieces Of Me,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,4.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,1tkMs9wDPknQ3ZHcKDw1ES,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,6mz1fBdKATx6qP4oP1I65G,Pony,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,3.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,11mwFrKvLXCbcVGNxffGyP,Genie In a Bottle,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,4.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,3SFXsFpeGmBTtQvKiwYMDA,Pretty Fly (For A White Guy),2.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,3.0
guilty pleasures,1,37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,4w3tQBXhn5345eUXDGBWZG,9 to 5,2.0
guilty pleasures,2,37i9dQZF1EIgj5AuizhWj0,Guilty Pleasure Mix,6SpLc7EXZIPpy0sVko0aoU,Misery Business,2.0
guilty pleasures,2,37i9dQZF1EIgj5AuizhWj0,Guilty Pleasure Mix,2gam98EZKrF9XuOkU13ApN,Promiscuous,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,6epn3r7S14KUqlReYr77hA,Baby,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,6eDApnV9Jdb1nYahOlbbUh,One Time,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,5GYbkDveRD2I8M5ZJ14hWn,Never Say Never,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,6Xw2FLih8m5ItDbyP992HH,U Smile,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,3rLIv187BhjyweFe89SgLn,Somebody To Love,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,3XVozq1aeqsJwpXrEZrDJ9,Ice Ice Baby,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,1SAkL1mYNJlaqnBQxVZrRl,Baby Got Back,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,1DSJNBNhGZCigg9ll5VeZv,(You Drive Me) Crazy,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,5QhBKPqsnX1uY9fZNaAtZg,Stronger,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,30cSNer6TV8x2utjULVeQ5,SOS,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,3hlksXnvbKogFdPbpO9vel,Super Bass,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,7EQGXaVSyEDsCWKmUcfpLk,Die Young,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,19JdbdEwQI7bCxefMokZO8,My Humps,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,4fixebDZAVToLbUCuEloa2,Womanizer,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,6r2BECwMgEoRb5yLfp0Hca,Born This Way,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,3.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,0HZhYMZOcUzZKSFwPOti6m,jar of hearts,2.0
guilty pleasures,3,66oMeaWakdJZqGODLSNhjC,guilty pleasure songs,5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,2.0
guilty pleasures,4,6WVDwwqUt7YbmhYeAN6jua,GUILTY PLEASURES!!!👌🏼🔥💥💥,0HcSC0BbA1H5zwGCr9xCON,I Want It That Way,2.0
guilty pleasures,4,6WVDwwqUt7YbmhYeAN6jua,GUILTY PLEASURES!!!👌🏼🔥💥💥,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,4.0
guilty pleasures,4,6WVDwwqUt7YbmhYeAN6jua,GUILTY PLEASURES!!!👌🏼🔥💥💥,1KGi9sZVMeszgZOWivFpxs,No Scrubs,2.0
guilty pleasures,4,6WVDwwqUt7YbmhYeAN6jua,GUILTY PLEASURES!!!👌🏼🔥💥💥,6qspW4YKycviDFjHBOaqUY,Waterfalls,2.0
guilty pleasures,4,6WVDwwqUt7YbmhYeAN6jua,GUILTY PLEASURES!!!👌🏼🔥💥💥,5tdKaKLnC4SgtDZ6RlWeal,How Will I Know,2.0
guilty pleasures,4,6WVDwwqUt7YbmhYeAN6jua,GUILTY PLEASURES!!!👌🏼🔥💥💥,1ot6jEe4w4hYnsOPjd3xKQ,I'm So Excited,2.0
